ID,Bloc,IDc_Lvl,Rep,Time_Abs,Time_Rel,X,Y,P_Raw,Thickness,Err_Radiale,InT,Angle
Pilot_01,VP_FB,3,1,598057.115833,0.007915300084277987,956.635477958908,787.9635202073978,2896.0,18.140625,2.013654887593532,1,1.584364111214628
Pilot_01,VP_FB,3,1,598057.1238188,0.015901100006885827,956.635477958908,787.9635202073978,2944.0,18.375,2.013654887593532,1,1.584364111214628
Pilot_01,VP_FB,3,1,598057.1317177,0.023800000082701445,956.635477958908,787.9635202073978,2968.0,18.4921875,2.013654887593532,1,1.584364111214628
Pilot_01,VP_FB,3,1,598057.1395876,0.03166990005411208,956.635477958908,787.9635202073978,3000.0,18.6484375,2.013654887593532,1,1.584364111214628
Pilot_01,VP_FB,3,1,598057.1470573,0.03913960000500083,956.635477958908,787.9635202073978,3000.0,18.6484375,2.013654887593532,1,1.584364111214628
Pilot_01,VP_FB,3,1,598057.1553302,0.04741250001825392,956.635477958908,788.0635155779826,3000.0,18.6484375,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.1633446,0.05542690004222095,956.635477958908,788.0635155779826,2960.0,18.453125,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.1713788,0.0634610999841243,956.635477958908,788.0635155779826,2872.0,18.0234375,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.179882,0.07196430000476539,956.635477958908,788.0635155779826,2832.0,17.828125,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.1873182,0.07940050004981458,956.635477958908,788.0635155779826,2760.0,17.4765625,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.1960661,0.08814840007107705,956.635477958908,788.0635155779826,2720.0,17.28125,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.2035113,0.09559360006824136,956.635477958908,788.0635155779826,2704.0,17.203125,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.2110964,0.10317870008293539,956.635477958908,788.0635155779826,2688.0,17.125,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.219354,0.11143629997968674,956.635477958908,788.0635155779826,2704.0,17.203125,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.2277672,0.11984950001351535,956.635477958908,788.0635155779826,2712.0,17.2421875,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.2359423,0.12802459998056293,956.635477958908,788.0635155779826,2744.0,17.3984375,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.2439314,0.13601370004471391,956.635477958908,788.0635155779826,2768.0,17.515625,1.9136687169706192,1,1.584358642658584
Pilot_01,VP_FB,3,1,598057.2512586,0.14334090007469058,956.5737436095303,788.0635155779826,2792.0,17.6328125,1.9128238022746018,1,1.5846074611321965
Pilot_01,VP_FB,3,1,598057.2592445,0.15132679999805987,956.5737436095303,788.0635155779826,2792.0,17.6328125,1.9128238022746018,1,1.5846074611321965
Pilot_01,VP_FB,3,1,598057.2677098,0.15979210007935762,956.5120092601524,788.0635155779826,2752.0,17.4375,1.9119635284497178,1,1.584856277895601
Pilot_01,VP_FB,3,1,598057.2749819,0.16706420003902167,956.3885405613967,788.0635155779826,2688.0,17.125,1.9101969040551694,1,1.585353906168621
Pilot_01,VP_FB,3,1,598057.2833719,0.17545420001260936,956.0798688145076,788.2635063191519,2624.0,16.8125,1.7055457760059767,1,1.5865852177582351
Pilot_01,VP_FB,3,1,598057.2912693,0.18335160007700324,955.7094627182405,788.4634970603213,2624.0,16.8125,1.4994606009667848,1,1.5880628908523682
Pilot_01,VP_FB,3,1,598057.299285,0.1913672999944538,954.8451818269509,788.9634739132448,2664.0,17.0078125,0.9831662450345107,1,1.5914984870541258
Pilot_01,VP_FB,3,1,598057.3072986,0.19938090001232922,954.2278383331726,789.3634553955835,2664.0,17.0078125,0.5697477507326028,1,1.5939397784300646
Pilot_01,VP_FB,3,1,598057.3153878,0.20747010002378374,952.6227452493489,790.1134206749688,2744.0,17.3984375,0.2221954371552215,1,1.6002834149370264
Pilot_01,VP_FB,3,1,598057.323342,0.21542430005501956,951.6967300086814,790.5633998425999,2768.0,17.515625,0.7009406309264534,1,1.6039226037209202
Pilot_01,VP_FB,3,1,598057.3313764,0.2234586999984458,949.5360277804572,791.2633674366928,2864.0,17.984375,1.4811613823942764,1,1.612417710937518
Pilot_01,VP_FB,3,1,598057.3397481,0.23183040006551892,948.3013407929005,791.6633489190315,2864.0,17.984375,1.935110328802807,1,1.617248238321497
Pilot_01,VP_FB,3,1,598057.3475886,0.2396709000458941,945.6467637696537,792.4133141984167,2888.0,18.1015625,2.8210762078841753,1,1.6275991770860199
Pilot_01,VP_FB,3,1,598057.355582,0.24766430002637208,942.8069836982734,792.9632887366325,2952.0,18.4140625,3.5468896634394866,1,1.6386584086741054
Pilot_01,VP_FB,3,1,598057.3630957,0.2551780000794679,941.3253593132054,793.1132817925096,2976.0,18.53125,3.801252212346782,1,1.644442663886026
Pilot_01,VP_FB,3,1,598057.3710862,0.26316850003786385,938.1769074949359,793.313272533679,3040.0,18.84375,4.251571102729855,1,1.6567347446403868
Pilot_01,VP_FB,3,1,598057.3790693,0.2711516000563279,934.9049869779107,793.3632702189714,3088.0,19.078125,4.60303685272558,1,1.6695218780454366
Pilot_01,VP_FB,3,1,598057.3871324,0.27921469998545945,933.2381595447091,793.3632702189714,3096.0,19.1171875,4.772727741031872,1,1.676032475547802
Pilot_01,VP_FB,3,1,598057.3957554,0.28783769998699427,929.6575672807949,793.313272533679,3152.0,19.390625,5.124042898824825,1,1.6900105844066293
Pilot_01,VP_FB,3,1,598057.4032332,0.2953154999995604,925.5831002218579,793.1132817925096,3208.0,19.6640625,5.442471821177492,1,1.7059417861204982
Pilot_01,VP_FB,3,1,598057.4112299,0.30331220000516623,923.4841323430114,793.1132817925096,3208.0,19.6640625,5.733732641036397,1,1.7140746665879194
Pilot_01,VP_FB,3,1,598057.419289,0.31137130002025515,918.9775248384296,792.8632933660479,3216.0,19.703125,6.1692577190042925,1,1.7316269507339777
Pilot_01,VP_FB,3,1,598057.4271665,0.31924880004953593,914.2857142857142,792.6633026248785,3216.0,19.703125,6.76553587208366,1,1.7497896042152368
Pilot_01,VP_FB,3,1,598057.4353833,0.3274655999848619,911.8780746599788,792.5133095690014,3248.0,19.859375,7.057758505595245,1,1.7591101285875954
Pilot_01,VP_FB,3,1,598057.4434219,0.33550420007668436,907.0627954085078,792.163325771955,3264.0,19.9375,7.6600289030772615,1,1.7777235946565184
Pilot_01,VP_FB,3,1,598057.4515216,0.34360390005167574,904.7168901321501,791.9133373454932,3264.0,19.9375,7.908029671829013,1,1.786824719392808
Pilot_01,VP_FB,3,1,598057.459514,0.35159630002453923,899.9633452300568,791.2633674366928,3280.0,20.015625,8.336369355133229,1,1.8053379907932818
Pilot_01,VP_FB,3,1,598057.4678522,0.35993450006935745,897.679174303077,790.8133882690615,3280.0,20.015625,8.440014414473467,1,1.814339065353535
Pilot_01,VP_FB,3,1,598057.4750946,0.3671769000357017,893.1725667984952,789.9134299337993,3272.0,19.9765625,8.694082440201214,1,1.832085414303043
Pilot_01,VP_FB,3,1,598057.4832344,0.3753167000832036,891.0118645702711,789.4134530808759,3272.0,19.9765625,8.778734458218025,1,1.840650829722756
Pilot_01,VP_FB,3,1,598057.4910428,0.3831251000519842,886.6904601138227,788.0635155779826,3288.0,20.0546875,8.669279968130411,1,1.8581446882310437
Pilot_01,VP_FB,3,1,598057.49904,0.39112230006139725,882.5542587055079,786.4635896486274,3312.0,20.171875,8.345009371461174,1,1.8752546109198958
Pilot_01,VP_FB,3,1,598057.5072252,0.3993074999889359,880.4552908266616,785.5636313133651,3312.0,20.171875,8.125662771599139,1,1.884057497370034
Pilot_01,VP_FB,3,1,598057.5150793,0.40716160007286817,876.2573550689689,783.813712328133,3304.0,20.1328125,7.794408200159239,1,1.9016417849423488
Pilot_01,VP_FB,3,1,598057.5230589,0.41514120006468147,871.9976849618982,781.8638026017313,3312.0,20.171875,7.376196376111238,1,1.9197566259493688
Pilot_01,VP_FB,3,1,598057.531926,0.424008300062269,869.8369827336742,780.7638535252997,3344.0,20.328125,7.092595861724021,1,1.9291174739694454
Pilot_01,VP_FB,3,1,598057.5396873,0.4317696000216529,865.453843927848,778.3139669459747,3392.0,20.5625,6.383545629486207,1,1.9484800414695924
Pilot_01,VP_FB,3,1,598057.5477874,0.43986969999969006,863.2931416996238,776.9640294430814,3424.0,20.71875,5.937819972411603,1,1.9582725493845052
Pilot_01,VP_FB,3,1,598057.5550615,0.4471438000909984,859.0952059419311,773.9641683255404,3448.0,20.8359375,4.796015518616571,1,1.977976765011609
Pilot_01,VP_FB,3,1,598057.5631413,0.4552236000308767,855.2059419311277,770.7143187815379,3488.0,21.03125,3.398680930606446,1,1.9971504684517507
Pilot_01,VP_FB,3,1,598057.571063,0.4631453000474721,853.2921771004147,768.9144021110134,3528.0,21.2265625,2.5635820180969233,1,2.0069968873223725
Pilot_01,VP_FB,3,1,598057.5793537,0.4714360000798479,849.5881161377448,765.3645664552567,3600.0,21.578125,0.958107881729859,1,2.0263520311127046
Pilot_01,VP_FB,3,1,598057.5873795,0.4794618000742048,847.7360856564098,763.4646544141475,3608.0,21.6171875,0.07926390682479223,1,2.0363451980927465
Pilot_01,VP_FB,3,1,598057.5963569,0.48843919998034835,844.0320246937397,759.7148280172214,3696.0,22.046875,1.5585039747373628,1,2.0564446611097753
Pilot_01,VP_FB,3,1,598057.6033436,0.4954259000951424,840.3279637310698,756.1149946761725,3728.0,22.203125,2.963388971119855,1,2.07650824179969
Pilot_01,VP_FB,3,1,598057.6118514,0.5039337000343949,838.3524645509791,754.4150733762326,3728.0,22.203125,3.4803322820752953,1,2.0868594023788365
Pilot_01,VP_FB,3,1,598057.6196117,0.5116939999861643,834.2779974920421,751.4152122586917,3720.0,22.1640625,4.027615596793822,1,2.1072865076326277
Pilot_01,VP_FB,3,1,598057.6269782,0.5190605000825599,832.1790296131958,750.0652747557983,3688.0,22.0078125,4.102419432696905,1,2.1174293712077583
Pilot_01,VP_FB,3,1,598057.6352735,0.527355800033547,827.6724221086139,747.4653951205963,3600.0,21.578125,3.925868805463409,1,2.1385682998436186
Pilot_01,VP_FB,3,1,598057.6429595,0.5350418000016361,823.3510176521655,745.2154992824406,3472.0,20.953125,3.4511295453978903,1,2.158254406478564
Pilot_01,VP_FB,3,1,598057.651015,0.5430972999893129,821.3137841226969,744.1655478913013,3408.0,20.640625,3.1854189474998407,1,2.1674826320524914
Pilot_01,VP_FB,3,1,598057.6595187,0.5516010000137612,817.3627857625156,742.4156289060691,3304.0,20.1328125,2.376370855143392,1,2.184652925921949
Pilot_01,VP_FB,3,1,598057.6675077,0.5595900000771508,815.5107552811806,741.5656682560993,3256.0,19.8984375,1.9962491030775595,1,2.192731553096648
Pilot_01,VP_FB,3,1,598057.6752385,0.5673208000371233,811.9918973666441,740.0157400120364,3240.0,19.8203125,1.177383066392963,1,2.207855203735922
Pilot_01,VP_FB,3,1,598057.6832575,0.5753397999797016,808.7817111989968,738.215823341512,3216.0,19.703125,0.6879796502842623,1,2.222500650059542
Pilot_01,VP_FB,3,1,598057.691219,0.5833013000665233,805.6949937301051,736.2659136151104,3216.0,19.703125,0.3395429645970296,1,2.2370681545928366
Pilot_01,VP_FB,3,1,598057.6997692,0.5918514999793842,804.275103694415,735.1659645386787,3256.0,19.8984375,0.32021098275089344,1,2.244261646320496
Pilot_01,VP_FB,3,1,598057.7076897,0.5997719999868423,801.4353236230346,732.6660802740614,3304.0,20.1328125,0.4745001353512066,1,2.2594066925324645
Pilot_01,VP_FB,3,1,598057.715701,0.6077832999872044,800.0771679367223,731.2661450858757,3304.0,20.1328125,0.684837061299902,1,2.2671811959914527
Pilot_01,VP_FB,3,1,598057.7236997,0.6157820000080392,797.4843252628533,728.1162909124578,3304.0,20.1328125,1.4057855823460557,1,2.283311032681398
Pilot_01,VP_FB,3,1,598057.7313108,0.6233930999878794,796.1879039259188,726.4163696125179,3320.0,20.2109375,1.835809030200977,1,2.291742376416776
Pilot_01,VP_FB,3,1,598057.7392375,0.6313198000425473,793.7185299508054,722.7165409008842,3328.0,20.25,2.947654128713708,1,2.309137093647558
Pilot_01,VP_FB,3,1,598057.7469754,0.6390577000565827,792.4838429632488,720.8666265450673,3328.0,20.25,3.475357284196946,1,2.3178919656478953
Pilot_01,VP_FB,3,1,598057.7559351,0.6480174000607803,790.1996720362689,716.9668070922643,3376.0,20.484375,4.746249388472506,1,2.3355308851874104
Pilot_01,VP_FB,3,1,598057.7634549,0.6555372000439093,788.0389698080447,713.2169806953382,3432.0,20.7578125,5.92067210456409,1,2.3525559474078763
Pilot_01,VP_FB,3,1,598057.771654,0.6637363000772893,787.0512202179993,711.3170686542289,3488.0,21.03125,6.564549746014308,1,2.3609341381033113
Pilot_01,VP_FB,3,1,598057.7792838,0.6713661000831053,785.0757210379087,707.7172353131799,3552.0,21.34375,7.662272042704615,1,2.3772251615645708
Pilot_01,VP_FB,3,1,598057.7873369,0.6794192000525072,783.0384875084403,704.2173973427157,3600.0,21.578125,8.581834790097446,1,2.3935303061596205
Pilot_01,VP_FB,3,1,598057.7958075,0.6878898000577465,782.0507379183949,702.5674737280681,3600.0,21.578125,8.972774588193317,1,2.4013357045414967
Pilot_01,VP_FB,3,1,598057.80352,0.6956022999947891,779.7048326420372,699.5676126105274,3552.0,21.34375,9.234200171911596,1,2.417107053135057
Pilot_01,VP_FB,3,1,598057.8112062,0.7032885000808164,776.9885212694126,696.9677329753251,3480.0,20.9921875,8.894067798883839,1,2.4326491100489864
Pilot_01,VP_FB,3,1,598057.8192607,0.7113430000608787,775.4451625349667,695.6677931577242,3448.0,20.8359375,8.5606704400858,1,2.4408976348367717
Pilot_01,VP_FB,3,1,598057.8277326,0.7198149000760168,772.1732420179416,692.9179204666451,3384.0,20.5234375,7.795992159720953,1,2.4582869713874635
Pilot_01,VP_FB,3,1,598057.835105,0.7271872999845073,768.7778528021606,690.1180500902735,3336.0,20.2890625,6.892331379987041,1,2.4760371751624923
Pilot_01,VP_FB,3,1,598057.8431299,0.7352122000884265,767.172759718337,688.8181102726726,3304.0,20.1328125,6.424191390500511,1,2.4843042542526543
Pilot_01,VP_FB,3,1,598057.8514015,0.7434838000917807,764.3329796469567,686.4182213786398,3264.0,19.9375,5.615306523664117,1,2.499178499783101
Pilot_01,VP_FB,3,1,598057.8597434,0.7518257000483572,763.0982926594,685.1682792463312,3264.0,19.9375,5.3694384321859445,1,2.5062933961507885
Pilot_01,VP_FB,3,1,598057.8676997,0.7597819999791682,760.9993247805537,682.5184019258368,3272.0,19.9765625,5.229160998925579,1,2.520096283064493
Pilot_01,VP_FB,3,1,598057.8754515,0.7675337999826297,760.135043889264,681.118466737651,3312.0,20.171875,5.336103326355186,1,2.526805080665112
Pilot_01,VP_FB,3,1,598057.8842109,0.7762932000914589,758.7151538535738,678.1186056201102,3360.0,20.40625,5.8845795394441325,1,2.5401989234256326
Pilot_01,VP_FB,3,1,598057.8918115,0.7838937999913469,758.1595447091734,676.5686773760474,3400.0,20.6015625,6.298188286892071,1,2.5467329769009357
Pilot_01,VP_FB,3,1,598057.8995484,0.7916306999977678,757.2952638178837,673.2688301467524,3448.0,20.8359375,7.410241025418941,1,2.5599959190326493
Pilot_01,VP_FB,3,1,598057.9074513,0.7995335999876261,756.7396546734832,669.6189991204111,3488.0,21.03125,8.927701891669017,1,2.5739132657978168
Pilot_01,VP_FB,3,1,598057.9157805,0.8078628000803292,756.4927172759718,666.3191518911161,3576.0,21.4609375,10.476009017450593,1,2.5860837123454186
Pilot_01,VP_FB,3,1,598057.9237282,0.8158105000620708,756.4927172759718,664.7692236470534,3608.0,21.6171875,11.289771289108813,1,2.5916003403856234
Pilot_01,VP_FB,3,1,598057.9312463,0.823328600032255,756.4927172759718,661.6693671589278,3616.0,21.65625,12.895278354539045,1,2.6027463472087033
Pilot_01,VP_FB,3,1,598057.9399051,0.8319874000735581,756.4927172759718,658.5195129855099,3616.0,21.65625,14.496095403834147,0,2.6142263403442865
Pilot_01,VP_FB,3,1,598057.9473186,0.8394009000621736,756.4927172759718,656.8695893708625,3640.0,21.7734375,15.322103636853882,0,2.6203017583934436
Pilot_01,VP_FB,3,1,598057.9553717,0.8474540000315756,756.4927172759718,653.4197490856905,3640.0,21.7734375,17.020915950855112,0,2.633142844560227
Pilot_01,VP_FB,3,1,598057.9636729,0.8557552000274882,756.4927172759718,651.6198324151659,3624.0,21.6953125,17.891833168009242,0,2.639916581410666
Pilot_01,VP_FB,3,1,598057.971671,0.8637533000437543,756.4927172759718,647.8700060182399,3608.0,21.6171875,19.671642388322823,0,2.654191315746741
Pilot_01,VP_FB,3,1,598057.9789467,0.8710290000308305,756.4927172759718,644.2201749918986,3744.0,22.28125,21.35822998179117,0,2.6682960247294227
Pilot_01,VP_FB,3,1,598057.9870054,0.8790877000428736,756.4927172759718,642.420258321374,3744.0,22.28125,22.173040584889236,0,2.6753279661862264
Pilot_01,VP_FB,3,1,598057.9949845,0.8870668000308797,756.4927172759718,638.6704319244479,3728.0,22.203125,23.833980762196177,0,2.6901386301000683
Pilot_01,VP_FB,3,1,598058.0030145,0.8950968000572175,756.4927172759718,636.7205221980464,3728.0,22.203125,24.67784499525945,0,2.6979255839333365
Pilot_01,VP_FB,3,1,598058.0110615,0.903143799980171,756.3692485772161,633.070691171705,3712.0,22.125,26.10798031152052,0,2.7128863319103744
Pilot_01,VP_FB,3,1,598058.0191297,0.9112120000645518,756.3692485772161,631.2207768158881,3712.0,22.125,26.870636069786457,0,2.7204268947017476
Pilot_01,VP_FB,3,1,598058.0274183,0.9195006000809371,756.2457798784604,627.6209434748391,3712.0,22.125,28.20457183981958,0,2.7354671389124916
Pilot_01,VP_FB,3,1,598058.0358505,0.9279328000266105,756.2457798784604,625.8210268043146,3696.0,22.046875,28.90945099556228,0,2.7429460831058563
Pilot_01,VP_FB,3,1,598058.043013,0.9350953000830486,756.2457798784604,622.2211934632655,3672.0,21.9296875,30.281755714595846,0,2.7580458141893707
Pilot_01,VP_FB,3,1,598058.0510453,0.9431276000104845,756.1840455290827,618.5713624369242,3712.0,22.125,31.563734027324244,0,2.7736470970201124
Pilot_01,VP_FB,3,1,598058.0590581,0.9511404000222683,756.1840455290827,616.7214480811073,3712.0,22.125,32.22230625577589,0,2.7815731360876375
Pilot_01,VP_FB,3,1,598058.0670491,0.9591313999844715,756.1840455290827,612.8216286283042,3680.0,21.96875,33.56540735601047,0,2.798437237086111
Pilot_01,VP_FB,3,1,598058.0754203,0.9675026000477374,756.1840455290827,608.9718068607934,3680.0,21.96875,34.83017535320241,0,2.8152869036144974
Pilot_01,VP_FB,3,1,598058.0832773,0.9753596000373363,756.1840455290827,607.0218971343919,3720.0,22.1640625,35.44726058056486,0,2.8238957035891183
Pilot_01,VP_FB,3,1,598058.0916056,0.9836879000067711,756.3692485772161,603.2720707374658,3760.0,22.359375,36.76576761595132,0,2.840330584908766
Pilot_01,VP_FB,3,1,598058.0997631,0.9918454000726342,756.7396546734832,599.4722466552474,3728.0,22.203125,38.217762537843015,0,2.8569464421390234
Pilot_01,VP_FB,3,1,598058.1077771,0.9998594000935555,756.9248577216167,597.5723346141382,3728.0,22.203125,38.92160905410543,0,2.8653389358148535
Pilot_01,VP_FB,3,1,598058.1152729,1.0073552000103518,757.2952638178837,593.8725059025045,3752.0,22.3203125,40.25859502025651,0,2.8818291145219894
Pilot_01,VP_FB,3,1,598058.1239898,1.0160721000283957,757.4187325166392,591.922596176103,3752.0,22.3203125,40.8705522198473,0,2.890688712112111
Pilot_01,VP_FB,3,1,598058.1315998,1.02368209999986,757.6039355647729,588.2227674644693,3736.0,22.2421875,41.93846535026981,0,2.9076941114245667
Pilot_01,VP_FB,3,1,598058.1394084,1.0314907000865787,757.7274042635286,584.5229387528356,3720.0,22.1640625,42.885309402836555,0,2.9249340450060575
Pilot_01,VP_FB,3,1,598058.1474176,1.0394999000709504,757.7274042635286,582.6730243970186,3720.0,22.1640625,43.27508617208582,0,2.9336736232527687
Pilot_01,VP_FB,3,1,598058.1553731,1.0474553999956697,757.2952638178837,578.8732003148002,3704.0,22.0859375,43.60151218243877,0,2.9521204924629005
Pilot_01,VP_FB,3,1,598058.1635207,1.0556029999861494,756.7396546734832,576.823295217814,3664.0,21.890625,43.43106948780232,0,2.962373246229965
Pilot_01,VP_FB,3,1,598058.1718234,1.0639056999934837,755.6284363846822,572.5734919679644,3648.0,21.8125,43.04887438441676,0,2.9835383848122228
Pilot_01,VP_FB,3,1,598058.1797259,1.0718081999802962,755.0110928909038,570.4735891856858,3680.0,21.96875,42.75837368993743,0,2.9940137710438997
Pilot_01,VP_FB,3,1,598058.1872065,1.079288800014183,753.838140252725,566.4237766770057,3680.0,21.96875,42.15166974851263,0,3.0141176026489234
Pilot_01,VP_FB,3,1,598058.1954478,1.0875301000196487,752.8503906626796,562.5239572242025,3720.0,22.1640625,41.62944234455253,0,3.0332853479484534
Pilot_01,VP_FB,3,1,598058.2038413,1.095923600019887,752.4799845664127,560.6740428683858,3736.0,22.2421875,41.4527083511268,0,3.0422959636500173
Pilot_01,VP_FB,3,1,598058.2114265,1.1035088000353426,751.9243754220121,557.0742095273367,3776.0,22.4375,41.225015448442264,0,3.059718379428238
Pilot_01,VP_FB,3,1,598058.2196282,1.1117105000885203,751.5539693257451,553.3743808157029,3776.0,22.4375,41.12534436639794,0,3.077518165137457
Pilot_01,VP_FB,3,1,598058.2282552,1.1203375000040978,751.4922349763673,549.4245636776076,3808.0,22.59375,41.279348229113396,0,3.096423336936539
Pilot_01,VP_FB,3,1,598058.2352924,1.1273747000377625,751.3687662776116,547.4246562659137,3840.0,22.75,41.23669574086344,0,3.1060202028540354
Pilot_01,VP_FB,3,1,598058.2433471,1.1354294000193477,751.3687662776116,543.2248507013563,3824.0,22.671875,41.343844215964026,0,3.12613670364043
Pilot_01,VP_FB,3,1,598058.2519564,1.1440387000329792,751.3070319282339,540.9749548632008,3824.0,22.671875,41.30475458317582,0,3.136920968772048
Pilot_01,VP_FB,3,1,598058.259672,1.1517542999936268,751.3070319282339,536.3251701310124,3824.0,22.671875,41.27467978903661,0,-3.123985686971751
Pilot_01,VP_FB,3,1,598058.2673244,1.159406700055115,751.3070319282339,533.8252858663951,3824.0,22.671875,41.21570457231479,0,-3.112013730509582
Pilot_01,VP_FB,3,1,598058.2759047,1.1679870000807568,751.3070319282339,528.775519651868,3816.0,22.6328125,41.00539748192347,0,-3.087859766251703
Pilot_01,VP_FB,3,1,598058.2839404,1.176022700034082,751.4305006269896,526.175640016666,3816.0,22.6328125,40.97285105121628,0,-3.075407672179786
Pilot_01,VP_FB,3,1,598058.2919189,1.1840012000175193,751.8009067232564,520.7758900050924,3832.0,22.7109375,40.91525917381131,0,-3.0495185053265934
Pilot_01,VP_FB,3,1,598058.2991038,1.1911861000116915,751.98610977139,517.9760196287209,3832.0,22.7109375,40.8234376431368,0,-3.0361081931309557
Pilot_01,VP_FB,3,1,598058.3073838,1.1994661000790074,752.4799845664127,512.1762881348086,3864.0,22.8671875,40.623029567448555,0,-3.0083102754814233
Pilot_01,VP_FB,3,1,598058.3158114,1.2078936999896541,752.7886563133018,506.1765658997269,3864.0,22.8671875,40.04627736860084,0,-2.979788077343937
Pilot_01,VP_FB,3,1,598058.3236638,1.2157461000606418,752.8503906626796,503.12670709689365,3840.0,22.75,39.594200702255534,0,-2.9654345226407983
Pilot_01,VP_FB,3,1,598058.3317568,1.223839099984616,752.9121250120575,496.72700337947316,3824.0,22.671875,38.439275375740294,0,-2.9355971373021976
Pilot_01,VP_FB,3,1,598058.3397535,1.2318357999902219,752.9121250120575,490.07731123559097,3808.0,22.59375,36.97966571125241,0,-2.9050361268823615
Pilot_01,VP_FB,3,1,598058.3482978,1.240380100090988,752.8503906626796,483.4276190917087,3808.0,22.59375,35.264360363172955,0,-2.874994511151678
Pilot_01,VP_FB,3,1,598058.3556153,1.247697600047104,752.8503906626796,480.2277672329985,3816.0,22.6328125,34.39925682280901,0,-2.860676772006163
Pilot_01,VP_FB,3,1,598058.363906,1.2559883000794798,752.8503906626796,474.02805425674734,3824.0,22.671875,32.59885401922298,0,-2.8332737805809125
Pilot_01,VP_FB,3,1,598058.372358,1.2644403000595048,753.097328060191,467.8783389657886,3824.0,22.671875,30.887586736474645,0,-2.8061854629092964
Pilot_01,VP_FB,3,1,598058.3789812,1.271063500083983,753.4677341564579,464.7784824776631,3824.0,22.671875,30.195874622811573,0,-2.7923133869270145
Pilot_01,VP_FB,3,1,598058.3871862,1.2792685000458732,754.3320150477476,458.57876950141195,3824.0,22.671875,28.801589494354403,0,-2.7646372017463867
Pilot_01,VP_FB,3,1,598058.3959194,1.288001700071618,755.0110928909038,455.5789083838711,3856.0,22.828125,28.307932601456173,0,-2.75092765560515
Pilot_01,VP_FB,3,1,598058.4037967,1.2958789999829605,756.430982926594,449.5791861487894,3856.0,22.828125,27.252905092461532,0,-2.7235911076017647
Pilot_01,VP_FB,3,1,598058.4111763,1.3032586000626907,757.2952638178837,446.67932040183325,3880.0,22.9453125,26.84543627493278,0,-2.710142467805087
Pilot_01,VP_FB,3,1,598058.419868,1.3119503000052646,759.2707629979744,441.02958196379797,3888.0,22.984375,26.197921739596126,0,-2.6835170091916463
Pilot_01,VP_FB,3,1,598058.4279322,1.3200145000591874,760.3819812867754,438.3297069580112,3856.0,22.828125,25.981692975245494,0,-2.6705135177453494
Pilot_01,VP_FB,3,1,598058.4359479,1.3280302000930533,762.6044178643773,433.4799314846535,3856.0,22.828125,25.697657517413603,0,-2.6467478997281813
Pilot_01,VP_FB,3,1,598058.44334,1.335422300035134,763.7773705025562,431.23003564649787,3832.0,22.7109375,25.647096135679107,0,-2.6354394332457316
Pilot_01,VP_FB,3,1,598058.4519486,1.3440309000434354,766.2467444776695,427.13022545252534,3760.0,22.359375,25.768177923160835,0,-2.61410742466768
Pilot_01,VP_FB,3,1,598058.4598852,1.3519675000570714,768.9013215009163,423.1804083144299,3736.0,22.2421875,26.02338977991593,0,-2.5929020413494523
Pilot_01,VP_FB,3,1,598058.4675066,1.3595888999989256,770.3829458859844,421.2804962733207,3736.0,22.2421875,26.283778469270317,0,-2.5822017097139702
Pilot_01,VP_FB,3,1,598058.4754681,1.3675504000857472,773.4079290054982,417.48067219110226,3688.0,22.0078125,26.779063157683765,0,-2.560580560700713
Pilot_01,VP_FB,3,1,598058.4835242,1.3756065000779927,776.803318221279,413.58085273829914,3616.0,21.65625,27.417824143285088,0,-2.537559987660057
Pilot_01,VP_FB,3,1,598058.4916426,1.3837249000789598,778.4701456544806,411.6309430118976,3616.0,21.65625,27.66758488533398,0,-2.526083323258703
Pilot_01,VP_FB,3,1,598058.4990117,1.3910940000787377,782.0507379183949,407.53113281792514,3672.0,21.9296875,28.15784745028739,0,-2.5016727632094975
Pilot_01,VP_FB,3,1,598058.5079061,1.3999884000513703,785.7547988810649,403.3313272533679,3672.0,21.9296875,28.550872155015753,0,-2.4764694654724932
Pilot_01,VP_FB,3,1,598058.5158568,1.4079391000559554,787.6068293623998,401.2314244710893,3688.0,22.0078125,28.69450337416444,0,-2.4638382595932358
Pilot_01,VP_FB,3,1,598058.5235193,1.4156016000779346,791.5578277225814,397.1316142771168,3688.0,22.0078125,29.12867764103433,0,-2.4381592360954825
Pilot_01,VP_FB,3,1,598058.5314351,1.4235174000496045,795.5088260827627,393.03180408314427,3744.0,22.28125,29.416689417068284,0,-2.4123961213320793
