ID,Bloc,IDc_Lvl,Rep_Geo,R,W,Trial_in_Bloc,Time_Abs,Time_Rel,X,Y,P_Raw,Thickness,Err_Radiale,InT,Angle
P01,FVP_FB,1,1,350,5,1,22450.9332861,4.291810800001258,1298.5759720351853,574.5859186708374,3320.0,6,9.662116992720996,0,0.10179802900274404
P01,FVP_FB,1,1,350,5,1,22450.9444824,4.303007099999377,1298.1358700323772,579.6810419978463,3368.0,6,9.54375949824697,0,0.11681805797878562
P01,FVP_FB,1,1,350,5,1,22450.9552847,4.313809400002356,1297.7507807799202,583.4470027178094,3376.0,6,9.466254296865543,0,0.12793371111081225
P01,FVP_FB,1,1,350,5,1,22450.9662144,4.324739100000443,1297.4207042778144,587.3237269883596,3344.0,6,9.276847262465822,0,0.13934250264343387
P01,FVP_FB,1,1,350,5,1,22450.9776912,4.336215900002571,1297.0906277757083,591.311214809497,3336.0,6,9.026493551995372,0,0.15105829734209172
P01,FVP_FB,1,1,350,5,1,22450.9889929,4.347517599999264,1296.7605512736025,596.5724834623866,3344.0,6,8.520696411623476,0,0.16643619459786238
P01,FVP_FB,1,1,350,5,1,22451.0004997,4.359024400000635,1296.5955130225495,600.5045895082304,3360.0,6,8.009730052925647,0,0.17785522288826228
P01,FVP_FB,1,1,350,5,1,22451.0110251,4.3695498000015505,1296.4304747714964,605.7658581611199,3392.0,6,7.201790473399626,0,0.19304688042584622
P01,FVP_FB,1,1,350,5,1,22451.0223264,4.380851100002474,1296.2104237700926,609.8641095328445,3464.0,6,6.607450790669418,0,0.20488299910513932
P01,FVP_FB,1,1,350,5,1,22451.033733,4.39225770000121,1295.8803472679867,615.4576688374955,3520.0,6,5.74795938549255,0,0.2209873725686666
P01,FVP_FB,1,1,350,5,1,22451.0450288,4.403553500000271,1295.5502707658807,619.8328290856879,3520.0,6,5.083684336503893,0,0.23357369517155704
P01,FVP_FB,1,1,350,5,1,22451.0567717,4.415296400002262,1295.2201942637748,624.2633711091738,3520.0,6,4.351487269328345,0,0.24626505171011143
P01,FVP_FB,1,1,350,5,1,22451.0572285,4.415753200002655,1294.3950030085098,630.2999846161736,3496.0,6,3.627216342359759,0,0.26374899916646133
P01,FVP_FB,1,1,350,5,1,22451.0686605,4.427185200001986,1294.3950030085098,630.2999846161736,3496.0,6,3.627216342359759,0,0.26374899916646133
P01,FVP_FB,1,1,350,5,1,22451.0798562,4.438380900002812,1293.459786252543,636.225834572586,3456.0,6,2.933953998979746,0,0.2809360355854068
P01,FVP_FB,1,1,350,5,1,22451.0911977,4.44972240000061,1292.524569496576,640.6009948207784,3416.0,6,2.590803982085788,0,0.2937827143236136
P01,FVP_FB,1,1,350,5,1,22451.1025193,4.461043999999674,1291.534339990258,644.9761550689708,3320.0,6,2.242884004021221,1,0.30664967499456625
P01,FVP_FB,1,1,350,5,1,22451.1137386,4.472263300001941,1289.8289447293773,650.8466232500897,3192.0,6,2.0429528415296545,1,0.3242142798405159
P01,FVP_FB,1,1,350,5,1,22451.1256056,4.484130299999379,1288.3436004699006,655.2771652735757,3120.0,6,2.0081253778344035,1,0.3376428532600526
P01,FVP_FB,1,1,350,5,1,22451.1363392,4.494863899999473,1286.4731669579667,661.1476334546946,3064.0,6,1.7738122495130142,1,0.35532945769467167
P01,FVP_FB,1,1,350,5,1,22451.1471668,4.5056915000022855,1284.9878226984902,665.522793702887,3016.0,6,1.6136388414684006,1,0.36858697400041457
P01,FVP_FB,1,1,350,5,1,22451.1585832,4.517107899999246,1283.2824274376094,669.953335726373,2984.0,6,1.5758370084465696,1,0.3822128145440386
P01,FVP_FB,1,1,350,5,1,22451.1704659,4.5289905999998155,1280.8618664221656,675.6576585816111,2960.0,6,1.6390698488698376,1,0.39999851224735117
P01,FVP_FB,1,1,350,5,1,22451.1862005,4.544725200001267,1278.9914329102317,679.7559099533357,2952.0,6,1.7368112518813632,1,0.41292909476619044
P01,FVP_FB,1,1,350,5,1,22451.1969956,4.555520300000353,1275.3605913870663,686.235577662684,2952.0,6,2.3836212513296005,1,0.43419575446310865
P01,FVP_FB,1,1,350,5,1,22451.2087428,4.567267500002345,1273.1050686226756,690.1123019332342,2944.0,6,2.770267418089759,0,0.4470574882227294
P01,FVP_FB,1,1,350,5,1,22451.2194263,4.577950999999302,1270.0243546030201,695.2074252602431,2952.0,6,3.294872690158911,0,0.4641513081875404
P01,FVP_FB,1,1,350,5,1,22451.2303955,4.588920199999848,1267.7688318386292,699.1395313060868,2944.0,6,3.521942576971469,0,0.47721401580891126
P01,FVP_FB,1,1,350,5,1,22451.2417572,4.600281900002301,1264.7981433196758,704.6223270601507,2912.0,6,3.586347356486499,0,0.495212842155276
P01,FVP_FB,1,1,350,5,1,22451.2530366,4.611561300000176,1262.652646055987,708.7205784318752,2904.0,6,3.4956598380374544,0,0.5085622762139174
P01,FVP_FB,1,1,350,5,1,22451.2646777,4.623202400001901,1260.3971232915962,712.4865391518384,2920.0,6,3.604217880117403,0,0.5212291229061521
P01,FVP_FB,1,1,350,5,1,22451.2654057,4.623930400000972,1257.4814475229934,717.1939900517923,2960.0,6,3.7444271483126386,0,0.5372127619221776
P01,FVP_FB,1,1,350,5,1,22451.2760274,4.634552100000292,1257.4814475229934,717.1939900517923,2960.0,6,3.7444271483126386,0,0.5372127619221776
P01,FVP_FB,1,1,350,5,1,22451.2864394,4.644964099999925,1255.280937508954,720.4615147941131,3048.0,6,3.9404814515967814,0,0.548579121591192
P01,FVP_FB,1,1,350,5,1,22451.2980012,4.656525900001725,1252.9153892438612,723.5075124352597,3136.0,6,4.349262439583754,0,0.5596674848497081
P01,FVP_FB,1,1,350,5,1,22451.3094392,4.6679638999994495,1249.7246497235037,727.38423670581,3200.0,6,4.959096883824543,0,0.5740988452700431
P01,FVP_FB,1,1,350,5,1,22451.3211804,4.67970509999941,1246.368871952093,731.1501974257731,3232.0,6,5.695587017786977,0,0.5885768296383128
P01,FVP_FB,1,1,350,5,1,22451.3321758,4.690700499999366,1243.7282599352454,733.9746679657453,3224.0,6,6.302607955336157,0,0.5996775518116138
P01,FVP_FB,1,1,350,5,1,22451.3440585,4.7025831999999355,1240.922609667345,736.9099020563048,3216.0,6,6.938748690361479,0,0.6113565774934742
P01,FVP_FB,1,1,350,5,1,22451.3551454,4.713670100001764,1237.1817426434773,740.7312445515614,3192.0,6,7.767986602518988,0,0.6267746874317753
P01,FVP_FB,1,1,350,5,1,22451.3667564,4.725281099999847,1234.4311051259276,743.7772421927081,3168.0,6,8.184851277326288,0,0.6387123345574552
P01,FVP_FB,1,1,350,5,1,22451.3770097,4.735534400002507,1231.735480358729,747.044766935029,3136.0,6,8.374903145319706,0,0.6510958385097
P01,FVP_FB,1,1,350,5,1,22451.3881111,4.746635800001968,1228.4897280880202,752.3614173632121,3016.0,6,7.678359326654004,0,0.6691970156824897
P01,FVP_FB,1,1,350,5,1,22451.3991599,4.757684600001085,1226.1791925732787,756.681195836111,2944.0,6,6.776890073046388,0,0.6832450293760279
P01,FVP_FB,1,1,350,5,1,22451.4108269,4.769351599999936,1224.143720810292,760.9455925337163,2944.0,6,5.632666904102962,0,0.6965805439830605
P01,FVP_FB,1,1,350,5,1,22451.4250577,4.783582399999432,1221.5031087934444,765.8745705348443,2992.0,6,4.452322359220034,0,0.7124254433950264
P01,FVP_FB,1,1,350,5,1,22451.4370017,4.795526400001108,1219.0275350276497,770.3051125583303,3064.0,6,3.3940150934991493,0,0.7267683042685678
P01,FVP_FB,1,1,350,5,1,22451.4496857,4.808210400002281,1216.386923010802,774.6248910312291,3112.0,6,2.4613779989868476,1,0.7411063585175804
P01,FVP_FB,1,1,350,5,1,22451.4604453,4.818970000000263,1213.6362854932524,778.7231424029536,3128.0,6,1.6896440851126044,1,0.7551182821633718
P01,FVP_FB,1,1,350,5,1,22451.4710057,4.829530400002113,1211.3807627288616,781.7137582688067,3128.0,6,1.2625216490557705,1,0.765795904927128
P01,FVP_FB,1,1,350,5,1,22451.4824822,4.8410069000019575,1208.905188963067,784.6489923593662,3144.0,6,0.9915150670498178,1,0.7767748120730945
P01,FVP_FB,1,1,350,5,1,22451.4937786,4.8523033000019495,1205.3293601902524,788.7472437310907,3176.0,6,0.6267236390664266,1,0.7923157729229985
P01,FVP_FB,1,1,350,5,1,22451.505991,4.864515700002812,1202.5237099223518,791.9040049228245,3184.0,6,0.32389619726740193,1,0.8043679127078963
P01,FVP_FB,1,1,350,5,1,22451.5187134,4.877238100001705,1198.7828428984842,796.1130198451363,3200.0,6,0.15871400962925009,1,0.8204016858739226
P01,FVP_FB,1,1,350,5,1,22451.5302096,4.8887343000023975,1195.0419758746166,800.432798318035,3168.0,6,0.8133020037953997,1,0.8365988147372878
P01,FVP_FB,1,1,350,5,1,22451.5421675,4.900692200000776,1192.0712873556631,803.7003230603558,3128.0,6,1.2761631495237111,1,0.8491094128326782
P01,FVP_FB,1,1,350,5,1,22451.5555336,4.914058300000761,1189.2656370877623,806.8570842520896,3080.0,6,1.81733295104209,1,0.8610241180462198
P01,FVP_FB,1,1,350,5,1,22451.5674692,4.9259939000003214,1184.974642560385,811.50915337675,3048.0,6,2.605743235320176,0,0.8788532911057927
P01,FVP_FB,1,1,350,5,1,22451.5801454,4.938670100000309,1181.8389157903785,814.9982052202452,3104.0,6,3.3221156868144135,0,0.8919880559994365
P01,FVP_FB,1,1,350,5,1,22451.5920164,4.950541100002738,1179.4183547749349,817.6011486590431,3184.0,6,3.845746263762976,0,0.9019311801269744
P01,FVP_FB,1,1,350,5,1,22451.5924678,4.95099250000203,1176.4476662559812,820.9794369519511,3280.0,6,4.681598363230705,0,0.9144087379767205
P01,FVP_FB,1,1,350,5,1,22451.6047777,4.96330239999952,1176.4476662559812,820.9794369519511,3280.0,6,4.681598363230705,0,0.9144087379767205
P01,FVP_FB,1,1,350,5,1,22451.6167034,4.975228100000095,1173.2569267356237,824.3577252448592,3328.0,6,5.440336353591135,0,0.927320802487917
P01,FVP_FB,1,1,350,5,1,22451.6172768,4.975801500000671,1170.781352969829,827.0160504589508,3328.0,6,6.099693879181245,0,0.9373615238681539
P01,FVP_FB,1,1,350,5,1,22451.6293957,4.987920400002622,1170.781352969829,827.0160504589508,3328.0,6,6.099693879181245,0,0.9373615238681539
P01,FVP_FB,1,1,350,5,1,22451.6408688,4.999393500002043,1167.1505114466634,830.4497205271524,3296.0,6,6.752539650266726,0,0.9512620878729117
P01,FVP_FB,1,1,350,5,1,22451.6538022,5.012326899999607,1163.299618922094,833.8833905953542,3248.0,6,7.348824430261857,0,0.9656154514311052
P01,FVP_FB,1,1,350,5,1,22451.6660814,5.024606099999801,1159.5587518982263,837.0955335623813,3216.0,6,7.8958668689733145,0,0.979317935707352
P01,FVP_FB,1,1,350,5,1,22451.6776256,5.036150300002191,1156.6430761296238,839.3108045741244,3240.0,6,8.127710634810683,0,0.9895255420754232
P01,FVP_FB,1,1,350,5,1,22451.6888747,5.047399400002178,1152.5171198532994,842.1352751140968,3304.0,6,8.257680873530717,0,1.0034802265977354
P01,FVP_FB,1,1,350,5,1,22451.6893971,5.04792180000004,1149.2163548322399,844.2951643505462,3344.0,6,8.327191241644414,0,1.0144881222138442
P01,FVP_FB,1,1,350,5,1,22451.7050249,5.063549599999533,1149.2163548322399,844.2951643505462,3344.0,6,8.327191241644414,0,1.0144881222138442
P01,FVP_FB,1,1,350,5,1,22451.7207773,5.079302000001917,1143.2749777943325,847.6734526434542,3368.0,6,8.123820692029483,0,1.0335592187079643
P01,FVP_FB,1,1,350,5,1,22451.7212851,5.079809800001385,1136.8934987536175,851.0517409363623,3352.0,6,7.8330552657732255,0,1.0537135039519252
P01,FVP_FB,1,1,350,5,1,22451.7346164,5.093141100001958,1136.8934987536175,851.0517409363623,3352.0,6,7.8330552657732255,0,1.0537135039519252
P01,FVP_FB,1,1,350,5,1,22451.7471834,5.105708099999902,1131.612274719922,853.6546843751603,3336.0,6,7.533262599478121,0,1.0701533831917835
P01,FVP_FB,1,1,350,5,1,22451.7589967,5.117521399999532,1126.3860634365778,856.3683913645453,3336.0,6,7.453886760951377,0,1.086624423959738
P01,FVP_FB,1,1,350,5,1,22451.7768835,5.135408199999802,1122.4251454113062,858.4728988257012,3336.0,6,7.500930276173278,0,1.099170873774121
P01,FVP_FB,1,1,350,5,1,22451.7903446,5.148869299999205,1114.3382711097104,862.2942413209579,3320.0,6,7.342804485813474,0,1.1241920580957023
P01,FVP_FB,1,1,350,5,1,22451.8016664,5.160191099999793,1109.112059826366,864.3433670068202,3336.0,6,6.977626899757752,0,1.139876169338197
P01,FVP_FB,1,1,350,5,1,22451.813203,5.171727700002521,1103.9408612933726,866.060202040921,3392.0,6,6.418611894558808,0,1.1550712209579979
P01,FVP_FB,1,1,350,5,1,22451.8248694,5.1833941000004415,1100.1449815191543,867.0016922209118,3456.0,6,5.767793034085628,0,1.1659009257603448
P01,FVP_FB,1,1,350,5,1,22451.8360181,5.194542799999908,1096.4591272456375,867.7216552997281,3504.0,6,4.996586970966405,0,1.17624329162927
P01,FVP_FB,1,1,350,5,1,22451.8486767,5.207201400000486,1092.7182602217702,868.2200912773703,3536.0,6,4.03751907731305,0,1.1865391254890443
P01,FVP_FB,1,1,350,5,1,22451.8603411,5.2188658000013675,1086.336781181055,868.9400543561869,3640.0,6,2.3670552691340276,1,1.2040956309932587
P01,FVP_FB,1,1,350,5,1,22451.8715781,5.230102800000168,1082.3758631557835,869.2169632326547,3672.0,6,1.2259397642124554,1,1.2149061478009837
P01,FVP_FB,1,1,350,5,1,22451.8835216,5.242046300001675,1078.414945130512,869.4938721091225,3680.0,6,0.12613582496948084,1,1.225785858101237
P01,FVP_FB,1,1,350,5,1,22451.8961055,5.254630200000975,1072.9136700954127,869.5492538844162,3672.0,6,1.6435623815872304,1,1.2407016684623149
P01,FVP_FB,1,1,350,5,1,22451.9074677,5.265992399999959,1067.3573823099625,869.5492538844162,3656.0,6,3.4046764997789865,0,1.2558678124223601
P01,FVP_FB,1,1,350,5,1,22451.9194305,5.277955199999269,1061.9111200252141,869.1615814573611,3648.0,6,5.423124553744117,0,1.2705481585704312
P01,FVP_FB,1,1,350,5,1,22451.9317366,5.290261300000566,1057.9502019999427,868.9400543561869,3640.0,6,6.786070457971107,0,1.281381848802501
P01,FVP_FB,1,1,350,5,1,22451.94331,5.301834699999745,1053.2191054697573,868.8846725808934,3648.0,6,8.159497011803523,0,1.294600474790344
P01,FVP_FB,1,1,350,5,1,22451.9447056,5.303230299999996,1049.7533021976446,868.8292908055997,3648.0,6,9.141733638312076,0,1.3043388290482356
P01,FVP_FB,1,1,350,5,1,22451.956052,5.3145767000023625,1048.598034440274,868.8292908055997,3656.0,6,9.444110022461018,0,1.3076114197869615
P01,FVP_FB,1,1,350,5,1,22451.9675381,5.326062800002546,1045.1322311681613,868.8292908055997,3656.0,6,10.329278159887735,0,1.317463658344828
P01,FVP_FB,1,1,350,5,1,22451.9788321,5.337356800002453,1041.7764533967509,868.8292908055997,3672.0,6,11.154768630478372,0,1.3270512791708362
P01,FVP_FB,1,1,350,5,1,22451.9909304,5.349455100000341,1037.4854588693734,868.8292908055997,3680.0,6,12.16468682520616,0,1.3393775876605125
P01,FVP_FB,1,1,350,5,1,22452.0028407,5.361365400000068,1033.1944643419959,868.663145479719,3712.0,6,13.285146144494206,0,1.351668706899408
P01,FVP_FB,1,1,350,5,1,22452.0154556,5.373980300002586,1029.8936993209365,868.5523819291318,3768.0,6,14.09555395012768,0,1.3611886941951075
P01,FVP_FB,1,1,350,5,1,22452.0283931,5.386917800002266,1025.767743044612,868.4970001538383,3824.0,6,14.984067341189075,0,1.3732007291778288
P01,FVP_FB,1,1,350,5,1,22452.0416234,5.400148100001388,1021.7518122689895,868.7185272550126,3888.0,6,15.531531412587356,0,1.3851042996936513
P01,FVP_FB,1,1,350,5,1,22452.0533313,5.4118560000024445,1017.955932494771,869.3831085585355,3920.0,6,15.55699691124886,0,1.3966261686532173
P01,FVP_FB,1,1,350,5,1,22452.0654371,5.423961799999233,1015.2603077275722,870.0476898620584,3904.0,6,15.358132933986496,0,1.4049037920114498
P01,FVP_FB,1,1,350,5,1,22452.0770239,5.435548600002221,1011.5744534540557,871.1553253679299,3912.0,6,14.852608888829195,0,1.4162965166115022
P01,FVP_FB,1,1,350,5,1,22452.0888142,5.447338900001341,1008.9888541875591,871.9860519973336,3904.0,6,14.418941900192749,0,1.4242906117488723
P01,FVP_FB,1,1,350,5,1,22452.0893543,5.447878999999375,1005.9631529182545,873.093687503205,3904.0,6,13.75006902503361,0,1.4336735993600338
P01,FVP_FB,1,1,350,5,1,22452.1012996,5.459824300000037,1005.9631529182545,873.093687503205,3904.0,6,13.75006902503361,0,1.4336735993600338
P01,FVP_FB,1,1,350,5,1,22452.1130914,5.471616099999665,1002.8274261482479,874.3120865596636,3920.0,6,12.955849108221969,0,1.4433841714594606
P01,FVP_FB,1,1,350,5,1,22452.1253143,5.483839000000444,1000.5719033838571,875.4751038408286,3920.0,6,12.08044649472589,0,1.4504421866378174
P01,FVP_FB,1,1,350,5,1,22452.1380515,5.496576199999254,997.3811638634995,877.1919388749295,3912.0,6,10.74234709586284,0,1.460386969281952
P01,FVP_FB,1,1,350,5,1,22452.1502615,5.508786200000031,994.4654880948971,878.9087739090303,3880.0,6,9.343241807619904,0,1.4694492714097331
P01,FVP_FB,1,1,350,5,1,22452.1631433,5.5216680000012275,991.8798888284002,880.6256089431312,3856.0,6,7.885789860184161,0,1.4774760059523884
P01,FVP_FB,1,1,350,5,1,22452.174871,5.533395700000256,989.3493023122547,882.1762986513513,3856.0,6,6.567326969382691,0,1.4852332850758896
P01,FVP_FB,1,1,350,5,1,22452.1865672,5.545091899999534,987.4238560499698,883.3946977078099,3864.0,6,5.5119939758604914,0,1.4911044236626307
P01,FVP_FB,1,1,350,5,1,22452.1998529,5.558377600002132,985.0583077848771,885.0007691913236,3880.0,6,4.090402660396592,0,1.498291034146809
P01,FVP_FB,1,1,350,5,1,22452.2130001,5.571524800001498,982.6377467694335,886.4406953489565,3864.0,6,2.820474433376887,0,1.5055453047986702
P01,FVP_FB,1,1,350,5,1,22452.2259644,5.5844891000015195,979.7220710008309,887.7698579560023,3864.0,6,1.6713704168148524,1,1.5141468819279356
P01,FVP_FB,1,1,350,5,1,22452.2390538,5.597578500000964,976.5863442308244,889.0436387877545,3880.0,6,0.562496870842665,1,1.5233126463265638
P01,FVP_FB,1,1,350,5,1,22452.251626,5.610150700002123,973.0655282083608,890.0958925183323,3896.0,6,0.33960950136821566,1,1.533493782590133
P01,FVP_FB,1,1,350,5,1,22452.2638835,5.622408200000791,970.3148906908111,890.7604738218554,3928.0,6,0.9121071802679808,1,1.5413975786007719
P01,FVP_FB,1,1,350,5,1,22452.2763414,5.634866100001091,966.2439471648377,891.5912004512589,3944.0,6,1.64663955589657,1,1.5530390824067535
P01,FVP_FB,1,1,350,5,1,22452.2926512,5.651175900002272,961.7329016360562,892.2557817547819,3944.0,6,2.260044182920012,1,1.5658769251931244
P01,FVP_FB,1,1,350,5,1,22452.3053292,5.663853900001413,955.7915245981491,893.0865083841854,3920.0,6,3.111588124977061,0,1.5827148680771173
P01,FVP_FB,1,2,350,5,2,22462.0647641,0.008143200000631623,953.6460273344603,888.988257012461,3448.0,6,0.9539049047676826,1,1.589001153424189
P01,FVP_FB,1,2,350,5,2,22462.0737761,0.017155199999251636,952.7108105784935,889.1544023383417,3464.0,6,0.769518863734902,1,1.5916699880891891
P01,FVP_FB,1,2,350,5,2,22462.0805909,0.02397000000200933,951.3354918197186,889.375929439516,3456.0,6,0.5166473582299318,1,1.5955912018047218
P01,FVP_FB,1,2,350,5,2,22462.0886235,0.03200260000085109,950.3452623134008,889.5420747653966,3472.0,6,0.32461340395269644,1,1.5984104088336604
P01,FVP_FB,1,2,350,5,2,22462.0972764,0.040655500000866596,948.6948798028709,889.7636018665709,3496.0,6,0.053742792770208325,1,1.6031072525073469
P01,FVP_FB,1,2,350,5,2,22462.1060291,0.04940820000047097,947.5946247958511,889.9297471924516,3504.0,6,0.14956990424650485,1,1.606232531606205
P01,FVP_FB,1,2,350,5,2,22462.1129305,0.056309600000531645,945.7792040342683,890.151274293626,3512.0,6,0.43993198171506265,1,1.6113873111985402
P01,FVP_FB,1,2,350,5,2,22462.1204714,0.06385050000244519,944.4038852754935,890.3174196195067,3504.0,6,0.6644169050654227,1,1.6152869005402193
P01,FVP_FB,1,2,350,5,2,22462.129654,0.07303310000133933,943.0285665167187,890.3728013948003,3512.0,6,0.7835935612120011,1,1.619196713279203
P01,FVP_FB,1,2,350,5,2,22462.1365045,0.07988359999944805,940.718031001977,890.3728013948003,3512.0,6,0.9029699014827202,1,1.6257735922214132
P01,FVP_FB,1,2,350,5,2,22462.145559,0.0889381000015419,939.1776739921493,890.3728013948003,3520.0,6,0.990981675622777,1,1.6301555699195167
P01,FVP_FB,1,2,350,5,2,22462.1530758,0.09645490000184509,936.7571129767055,890.2620378442131,3528.0,6,1.0323730825386406,1,1.6370577482477846
P01,FVP_FB,1,2,350,5,2,22462.1609587,0.10433779999948456,935.0517177158247,890.0405107430388,3536.0,6,0.9284484765781258,1,1.6419485674683367
P01,FVP_FB,1,2,350,5,2,22462.16875,0.11212910000176635,932.301080198275,889.7636018665709,3560.0,6,0.8586714745119366,1,1.649824651402529
P01,FVP_FB,1,2,350,5,2,22462.1765304,0.11990950000108569,930.3756339359904,889.5420747653966,3560.0,6,0.7951896705434365,1,1.6553462073529621
P01,FVP_FB,1,2,350,5,2,22462.1850018,0.1283809000015026,928.3951749233546,889.3205476642224,3560.0,6,0.7473592039684149,1,1.6610258021734856
P01,FVP_FB,1,2,350,5,2,22462.1924606,0.1358397000003606,925.36947365405,889.0436387877545,3552.0,6,0.7573735977534284,1,1.6696881501239316
P01,FVP_FB,1,2,350,5,2,22462.2009634,0.144342499999766,923.4440273917652,888.8221116865802,3544.0,6,0.7323833563406197,1,1.67521350328293
P01,FVP_FB,1,2,350,5,2,22462.208392,0.15177110000149696,920.5283516231626,888.6005845854058,3536.0,6,0.8281325647522522,1,1.6835449859777334
P01,FVP_FB,1,2,350,5,2,22462.2166006,0.15997970000171335,918.6579181112288,888.4344392595251,3520.0,6,0.8785063194916916,1,1.6888951550624436
P01,FVP_FB,1,2,350,5,2,22462.2247118,0.16809090000242577,916.0173060943813,888.0467668324702,3504.0,6,0.8148076488950551,1,1.69650008400863
P01,FVP_FB,1,2,350,5,2,22462.233193,0.17657210000106716,914.3669235838515,887.8252397312958,3504.0,6,0.8058937038194358,1,1.70124669818645
P01,FVP_FB,1,2,350,5,2,22462.2412152,0.18459430000075372,912.6615283229708,887.6590944054151,3504.0,6,0.8671783218119913,1,1.7061275317941207
P01,FVP_FB,1,2,350,5,2,22462.2496798,0.19305890000032377,910.350992808229,887.2714219783601,3520.0,6,0.8026003866002611,1,1.7128028847256296
P01,FVP_FB,1,2,350,5,2,22462.2572361,0.2006151999994472,908.8656485487522,887.0498948771858,3528.0,6,0.7967380586732702,1,1.7170838539813371
P01,FVP_FB,1,2,350,5,2,22462.2649106,0.208289700000023,906.5001002836595,886.5514588995437,3536.0,6,0.6567451726269269,1,1.723965102422009
P01,FVP_FB,1,2,350,5,2,22462.2737783,0.2171574000021792,904.9597432738317,886.2191682477821,3552.0,6,0.566887088139822,1,1.7284521960754569
P01,FVP_FB,1,2,350,5,2,22462.2812273,0.22460640000281273,903.4743990143548,885.8868775960207,3560.0,6,0.47521404503476106,1,1.7327865928816009
P01,FVP_FB,1,2,350,5,2,22462.2886526,0.23203170000124373,900.9988252485603,885.2222962924977,3640.0,6,0.22788649608560263,1,1.740068629188283
P01,FVP_FB,1,2,350,5,2,22462.2970163,0.24039540000012494,898.3582132317125,884.4469514383878,3688.0,6,0.08084900767988756,1,1.7478804843707896
P01,FVP_FB,1,2,350,5,2,22462.3044431,0.24782220000270172,896.5978052204808,883.8377519101584,3736.0,6,0.36556528068956595,1,1.7531437046925167
P01,FVP_FB,1,2,350,5,2,22462.3124779,0.2558570000001055,894.727371708547,883.1731706066356,3792.0,6,0.6744483604367133,1,1.758754366625469
P01,FVP_FB,1,2,350,5,2,22462.3207985,0.2641776000018581,891.9767341909974,882.1762986513513,3808.0,6,1.1278399613104853,1,1.7670338883455088
P01,FVP_FB,1,2,350,5,2,22462.3284277,0.27180679999946733,889.9962751783617,881.4009537972412,3816.0,6,1.495864095460604,1,1.7730413866809827
P01,FVP_FB,1,2,350,5,2,22462.3375203,0.28089940000063507,887.9057906650239,880.6256089431312,3824.0,6,1.8285185608759775,1,1.7793705495048158
P01,FVP_FB,1,2,350,5,2,22462.3451857,0.28856480000104057,884.8800893957193,879.2964463360854,3816.0,6,2.487295965325586,1,1.788680700563525
P01,FVP_FB,1,2,350,5,2,22462.3535584,0.2969374999993306,882.8446176327326,878.4103379313881,3824.0,6,2.9056182432859714,0,1.7949582625889537
P01,FVP_FB,1,2,350,5,2,22462.3609665,0.30434560000139754,879.708890862726,876.9704117737551,3832.0,6,3.5960152979360487,0,1.8047081705372288
P01,FVP_FB,1,2,350,5,2,22462.3688508,0.31222990000242135,877.7284318500903,875.8627762678838,3848.0,6,4.207554437324632,0,1.8110219949906965
P01,FVP_FB,1,2,350,5,2,22462.3766368,0.3200159000007261,874.7577433311367,874.2567047843701,3880.0,6,5.045239175763982,0,1.820494400735815
P01,FVP_FB,1,2,350,5,2,22462.3845573,0.3279364000009082,872.5572333170969,873.2044510537921,3896.0,6,5.512781590928114,0,1.8274389512578044
P01,FVP_FB,1,2,350,5,2,22462.3930502,0.33642930000132765,870.4117360534082,872.0968155479205,3904.0,6,6.031466651331982,0,1.8342895831280606
P01,FVP_FB,1,2,350,5,2,22462.4003717,0.3437508000024536,867.0559582819976,870.3245987385262,3912.0,6,6.8485240849951765,0,1.845076687485334
P01,FVP_FB,1,2,350,5,2,22462.409334,0.3527131000009831,864.800435517607,869.0508179067741,3904.0,6,7.454531714760037,0,1.8524224093867883
P01,FVP_FB,1,2,350,5,2,22462.4164205,0.3597996000025887,861.3896449958454,867.1678375467925,3896.0,6,8.294284450655141,0,1.8635425459900767
P01,FVP_FB,1,2,350,5,2,22462.4244007,0.3677798000026087,859.2441477321566,865.9494384903338,3880.0,6,8.8332105576755,0,1.870594363233401
P01,FVP_FB,1,2,350,5,2,22462.4327355,0.37611459999970975,856.933612217415,864.7310394338751,3872.0,6,9.305227127924411,0,1.8781299279032246
P01,FVP_FB,1,2,350,5,2,22462.4408476,0.38422669999999925,853.4678089453025,862.9588226244808,3856.0,6,9.924260139148657,0,1.8894204059885455
P01,FVP_FB,1,2,350,5,2,22462.4496075,0.3929865999998583,851.3223116816137,861.7404235680222,3832.0,6,10.400618233839225,0,1.8965441087600037
P01,FVP_FB,1,2,350,5,2,22462.4569572,0.40033630000107223,847.8565084095012,859.9682067586278,3824.0,6,10.948652793650922,0,1.9079015784841649
P01,FVP_FB,1,2,350,5,2,22462.4657976,0.40917670000271755,845.6009856451104,858.7498077021692,3808.0,6,11.342984133592665,0,1.915376959635829
P01,FVP_FB,1,2,350,5,2,22462.4729339,0.41631300000153715,842.3552333744019,856.9775908927747,3800.0,6,11.894862147025776,0,1.9261833240720814
P01,FVP_FB,1,2,350,5,2,22462.4809499,0.4243290000013076,840.0997106100111,855.7591918363162,3776.0,6,12.242769692599154,0,1.9336992229685974
P01,FVP_FB,1,2,350,5,2,22462.4893064,0.4326854999999341,837.9542133463225,854.5961745551509,3768.0,6,12.559742940102126,0,1.9408668363338741
P01,FVP_FB,1,2,350,5,2,22462.497403,0.44078210000225226,834.5434228245609,852.8793395210503,3776.0,6,12.905304319831316,0,1.9521423437490584
